age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,target,sector_trend,fed_rate,vix
0.0,0.6411,1.5836,3.0685,11,2,17.529082649058825,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,0,26.8,0.19,24.74590909090909
1.7781,2.3863,2.3123,4.6301,37,2,18.1462439114085,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1,27.6,0.12,23.789
0.0,2.7507,3.3315,5.2438,9,2,16.811242881518265,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,3.0,4.29,12.036
1.2877,3.8521,1.3945,4.2356,11,2,16.051547752373384,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,26.8,0.19,24.74590909090909
0.0,0.0,-6.0466,-3.8822,6,1,11.51293546492023,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0.0892857142857142,1.0,15.69857142857143
2.0767,4.6603,4.5836,4.726,9,2,16.42558042423569,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,1,10.0,0.15,44.683
1.1671,1.1671,1.926,4.0137,19,1,14.914123179965662,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,0.0,4.24,21.651
1.874,6.4767,2.9151,4.6247,4,5,16.866624414951822,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,0,1.0,5.25,10.817619047619049
0.1945,0.7836,1.211,2.3836,13,4,14.667796386301658,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,1,10.0,0.21,29.140454545454546
0.7945,0.7945,2.0466,3.326,7,1,15.201805169084134,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,3.0,4.0,12.147619047619049
3.811,5.1781,1.7507,3.589,2,2,16.648723960844016,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,0,4.0,5.25,11.306363636363637
1.8,1.8,1.9151,1.9151,8,1,13.910821646859095,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,1,10.0,0.19,20.37333333333333
0.0,0.8493,0.9014,0.9014,3,4,10.997104049659168,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,11.0,0.2,17.424285714285716
0.0,0.0,2.9726,3.7041,12,1,14.669926311652166,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,11.0,0.97,61.17739130434782
1.8822,1.8822,1.0,1.0,2,1,16.118095750958314,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,7.0,4.49,25.58238095238095
0.6767,1.4493,0.0,0.0,2,2,9.961284651262345,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,73.0,0.08,36.53
2.4521,5.1562,7.6712,8.2219,7,3,17.147715103853763,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,4.0,4.99,16.918636363636363
3.3315,3.3315,3.2548,5.0027,0,1,16.066802461833923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,2.0,3.0,13.967619047619047
1.7479,5.5616,2.2548,2.2548,5,3,18.058275139672464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,1,33.2,3.04,11.868636363636364
2.6822,6.4164,2.8411,7.2356,11,3,16.97251102166758,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1,71.0,4.0,12.147619047619049
4.4712,4.4712,6.7534,6.7534,6,1,16.380459992348886,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,4.0,4.99,16.918636363636363
1.5616,3.1562,3.0,3.4959,8,2,16.89512436147598,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,1,26.2,5.24,15.326
5.1644,5.1644,2.7836,4.3014,0,1,15.564710586686562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,32.6,2.5,11.708947368421052
0.7342,1.1753,0.1616,0.1616,1,2,16.96824662306297,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,3.0,3.62,12.628095238095238
1.0685,1.0685,0.8384,3.9918,4,1,15.274125813221904,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0.0,2.61,27.103500000000004
2.2082,4.6521,-0.6548,-0.6548,1,2,16.811242881518265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,1,26.2,4.49,25.58238095238095
4.2356,9.3616,5.0055,5.0055,16,2,17.747336210296442,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,1,34.0,2.61,27.103500000000004
3.6877,10.137,3.0027,3.0027,2,4,17.11511789937655,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,1,7.943661971830986,1.01,19.53238095238095
5.1507,5.1507,4.0027,4.0027,6,1,15.684231222649434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,28.6,4.49,12.471052631578948
0.4192,2.2329,2.2329,4.337,8,2,17.370858648025116,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,7.0,4.76,19.115652173913045
0.0,0.3945,-0.937,0.0849,5,3,16.24031337217814,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,0,5.0,5.24,15.326
0.2986,0.2986,0.2986,0.2986,1,1,9.852246888342531,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,18.0,0.14,17.823
1.6658,5.3014,5.8356,8.3534,27,6,18.17860919549149,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,1,19.0,5.25,12.1845
0.1534,0.1534,2.00135,4.3589,4,1,13.304686600863562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,12.0,0.08,20.228
5.4932,6.5836,6.7534,6.7534,3,2,16.380459992348886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,33.2,3.04,11.868636363636364
0.0,2.8356,2.9205,4.3096,7,5,17.590567731255042,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,0,31.0,3.26,11.049
0.3589,3.4712,3.3397,5.1918,38,5,18.77133762260779,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,1,10.0,0.15,44.683
2.1836,3.3068,2.7260000000000004,3.5425,6,2,14.508658238524095,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,12.0,0.18,29.91636363636363
2.0,4.0466,6.0027,6.0027,4,3,17.103912482794517,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,5.896551724137931,1.24,27.424285714285713
1.2904,6.3889999999999985,0.0,0.0,2,6,17.839074956014414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,0,25.8,5.25,12.933000000000002
1.6027,2.8137,3.4301,7.411,14,2,16.213405921671733,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,61.0,5.25,11.306363636363637
0.4137,2.474,3.0,3.0,19,3,17.265498135541893,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,1,10.0,0.21,29.140454545454546
3.3863,3.3863,-0.0301,4.4274,4,1,14.220976332738882,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,10.0,0.16,16.276190476190475
0.0082,1.1479,-0.0219,1.2274,5,3,13.710151153416941,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,0,26.4,0.09,16.91142857142857
1.4603,6.3918,6.4192,6.4192,4,3,17.87595358575207,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,1,36.25,1.03,15.342727272727274
0.4959,4.9671,1.0,4.5123,10,4,17.184529075685603,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,1,7.0,5.26,17.273333333333333
0.7589,2.4521,2.1644,2.9014,3,2,12.429220196836383,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,1,26.4,0.07,32.829047619047614
3.6493,3.6493,3.2548,5.0027,2,1,16.860033043306743,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,0,5.0,5.25,13.351739130434783
4.1671,7.4356,2.9151,4.6247,25,2,17.370858648025116,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,1,0.0892857142857142,1.0,17.687391304347827
0.0,0.0,0.0356,0.0356,2,1,13.122365377402328,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.19,24.74590909090909
5.6110000000000015,6.474,4.0027,4.0027,3,2,17.24691381402502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,1,29.4,3.5,12.951304347826088
2.0,8.0356,6.5863,6.5863,9,4,17.192721894025468,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,1,5.896551724137931,1.0,16.101
8.0986,12.3671,11.8411,12.0548,11,4,17.001863232449228,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,0,5.0,5.26,11.155263157894735
1.0,1.0,1.2521,5.2548,4,1,13.815511557963774,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,7.0,4.76,19.115652173913045
1.0,3.0575,5.4192,5.4192,3,2,15.52930866590278,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,1,7.9338235294117645,1.0,16.101
0.0,2.3425,0.063,1.5836,8,2,14.914123179965662,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,0,84.0,0.21,29.140454545454546
0.6767,1.9178,4.9781,6.6548,13,2,16.475770165160203,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,4.0,4.99,16.918636363636363
4.2192,4.2192,2.7836,4.3014,0,1,13.815511557963774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,28.6,4.59,11.69391304347826
2.5644,3.389,8.1452,8.1452,7,2,16.213405921671733,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,2.0,3.26,11.049
2.0027,3.0027,2.0877,4.0685,7,2,14.508658238524095,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,0,26.8,0.15,44.683
0.8301,2.7178,4.2466,4.7918,17,2,15.424948670398354,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,6.0,4.24,21.651
2.0027,2.0027,3.6603,4.0795,12,1,16.213405921671733,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,11.0,0.11,20.643157894736845
0.4192,3.4192,3.6027,4.8521,19,4,16.46168542627038,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,1,9.0,0.16,52.405
0.4932,0.4932,2.2411,2.2411,8,1,15.424948670398354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,28.6,4.49,12.471052631578948
0.0,1.5808,-0.1671,-0.1671,1,2,12.899222326086994,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.15,44.683
7.3945,7.3945,4.0027,4.0027,4,1,16.118095750958314,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,39.0,5.25,13.297727272727274
0.8329,4.0712,2.0,2.0,3,3,16.216582688293723,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,0,3.0,4.0,12.147619047619049
5.6438,5.6438,8.0055,11.3288,9,1,16.357112630168974,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,29.4,3.5,12.951304347826088
2.9507,3.5562,0.0,0.0,3,2,16.84840291341313,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,17.0,0.18,17.56954545454545
5.4658,7.2822,10.5918,10.5918,5,3,17.11134746100564,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,3.0,4.0,12.147619047619049
3.7534,3.7534,5.5425,6.7562,7,1,16.118095750958314,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0.0,3.94,25.81619047619047
4.2219,4.2219,2.7836,4.3014,4,1,17.073607134447293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,31.4,2.63,13.126363636363635
2.1616,4.9562,2.7836,4.3014,2,2,15.201805169084134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,25.2,5.26,15.162727272727272
2.0849,3.9425,-3.0,-3.0,3,2,16.822182821012582,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,29.6,4.29,12.036
4.3534,4.3534,6.1699,9.0904,7,1,16.118095750958314,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,1,31.0,3.26,11.049
1.5123,3.6082,1.3178,4.1589,8,2,15.810211007243431,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,0,25.4,5.25,11.306363636363637
0.7671,0.7671,0.0,0.0,1,1,10.819798284210286,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,28.8,0.2,17.424285714285716
1.8822,1.8822,1.6603,3.0247,5,1,13.815511557963774,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,0,28.2,0.19,20.095714285714287
2.7945,6.0356,7.5014,8.0055,16,4,17.622173069956816,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,0,29.0,3.78,14.937619047619048
0.2164,4.8438,0.2164,6.2466,22,5,18.064005814299346,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,0,6.0,4.94,22.198947368421056
1.3096,1.3096,1.0027,1.3096,3,1,13.122365377402328,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,0,20.0,0.15,38.063809523809525
0.0849,1.3342,3.2548,5.0027,6,2,13.122365377402328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,11.0,1.81,30.23857142857143
1.0877,3.6438,3.4986,3.4986,2,3,17.599700214609808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,1,32.6,2.5,11.708947368421052
10.3644,10.3644,5.8384,5.8384,4,1,16.860033043306743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,26.6,0.18,31.978
0.7041,1.1315,1.4493,2.2055,12,2,16.759949589762293,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,27.4,0.15,24.92666666666667
1.4247,4.5397,2.7836,4.3014,0,3,16.74403413530075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,0,27.4,5.25,14.947619047619046
1.0932,1.0932,1.6137,2.1671,6,1,16.118095750958314,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,10.0,0.19,20.37333333333333
0.4192,0.4192,3.2548,5.0027,5,3,15.59046307836746,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,5.0,5.25,11.0425
3.4301,4.2548,6.0055,6.4219,13,2,17.147715103853763,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,1,27.4,5.25,14.947619047619046
0.0,4.3945,3.1534,4.3945,5,7,17.00598694946304,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,0,5.0,5.25,11.0425
0.4137,5.3370000000000015,5.5205,7.189,21,4,17.281433974432215,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,1,79.0,3.04,11.868636363636364
3.0877,3.0877,1.0,1.0,4,1,16.410765339548004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,32.6,2.5,11.708947368421052
3.8493,4.8329,4.9644,7.2575,18,3,16.056220353623207,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1,10.0,0.15,38.063809523809525
1.0849,7.937,3.0,7.4301,10,6,16.544971569666604,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,1,2.0,4.49,12.471052631578948
1.3342,1.3342,2.3726,4.1562,3,1,14.508658238524095,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,10.0,0.18,25.565238095238097
0.4192,3.674,0.8932,5.2767,24,3,16.588099342704055,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,1,7.0,4.49,25.58238095238095
3.9205,6.7342,2.7836,4.3014,3,3,17.599700214609808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,0,25.4,0.12,21.239545454545453
1.811,2.4548,0.7479,0.7479,2,2,13.976779556623864,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,12.0,0.07,32.829047619047614
6.8329,10.2712,13.011,13.011,22,2,16.012735246411598,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1,25.4,5.25,11.306363636363637
0.3288,5.3726,9.0055,9.0055,9,3,17.37513520467045,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,7.9338235294117645,1.75,20.087727272727275
1.3288,5.6712,2.4959,5.6712,4,3,16.300417291085605,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1,4.0,4.94,14.454545454545457
5.6629999999999985,5.6629999999999985,5.0027,5.0027,4,1,17.216707972959764,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1,1,39.0,5.02,25.02608695652174
6.1342,6.1342,7.1726,7.1726,5,1,15.894952224644102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,28.8,0.22,45.57052631578947
2.0959,2.0959,2.2822,3.1699,6,1,15.226497775576945,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,0.0,0.22,45.57052631578947
1.9562,3.5123,3.4986,3.4986,1,2,14.694515120248507,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,0,25.4,0.12,21.239545454545453
2.1644,5.8493,6.0027,6.0027,3,4,18.09217669086922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,0,27.653146853146858,1.0,17.687391304347827
1.0,2.0,3.2493,3.2493,2,2,16.72786127692704,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,5.0,5.25,11.0425
8.0219,14.9726,4.0027,4.0027,4,7,18.9047359790956,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,0,59.0,2.28,13.438
7.4575,7.4575,5.5863,5.5863,7,1,17.182806422433504,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1,1,23.0,0.18,29.91636363636363
5.4247,5.4247,2.7836,4.3014,0,1,15.978833698567334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,33.2,3.04,11.868636363636364
4.6877,4.6877,4.1644,9.274,12,1,16.118095750958314,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,1,69.0,3.62,12.628095238095238
0.9178,2.6329,2.9534,3.9699,5,2,16.52356082573315,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,9.0,0.16,52.405
0.6685,0.6685,0.0,0.0,2,1,14.77102238760702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,26.2,1.81,30.23857142857143
1.3151,1.3151,6.4658,8.8411,30,1,16.52356082573315,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,4.0,4.94,14.454545454545457
0.0822,1.8164,1.0849,2.3014,7,3,15.201805169084134,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,13.0,0.07,19.2275
0.9151,5.5452,5.0027,5.0027,9,2,18.105970012811294,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,33.0,5.24,10.9645
0.3233,1.0986,0.8411,2.0411,5,4,16.310684155143804,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,1,25.8,0.09,19.153181818181817
0.9178,2.4877,2.5808,5.3808,18,3,16.924571561468124,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,1,63.0,5.25,10.817619047619049
1.2849,2.0082,2.1616,3.4438,12,2,15.555976908243359,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,11.0,0.2,17.424285714285716
4.5452,7.8603,5.0027,5.0055,2,2,17.1654146803266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,0,40.0,5.24,15.326
0.9151,2.0712,2.0027,2.0027,9,2,16.860033043306743,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,6.0,4.24,21.651
21.8959,21.8959,24.6849,24.6849,1,1,15.894952224644102,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,3.0,4.0,12.147619047619049
0.2055,0.2055,0.1644,0.1644,1,1,14.220976332738882,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,28.4,2.61,27.103500000000004
0.5808,2.4603,2.5014,5.0932,17,3,17.158372397949154,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,1,0.0,5.25,13.297727272727274
2.1452,4.9726,2.3671,2.7123,4,5,15.887367660361019,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,10.0,0.13,22.54
0.8329,0.8329,2.7836,4.3014,3,1,13.208542908506082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,0,27.6,0.12,23.789
4.7452,8.9562,5.0027,5.0027,10,3,16.539954051768856,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,1,28.6,3.62,12.628095238095238
0.2466,2.5589,2.0027,4.7781,11,3,16.36495580701484,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,1,25.8,5.25,12.933000000000002
1.063,2.4822,0.0,1.3068,1,2,13.76421831620775,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1,0,75.0,0.14,20.72347826086957
2.9178,4.9205,2.0027,12.5096,6,2,16.588099342704055,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,7.9338235294117645,1.24,28.21047619047619
6.0055,6.0055,6.0055,6.0055,2,1,16.118095750958314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1,1,29.6,4.29,12.036
0.7781,0.7781,0.3397,2.4877,5,1,14.220976332738882,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,26.4,0.07,32.829047619047614
5.8438,6.9452,5.9205,6.3808,6,2,16.380459992348886,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,0,27.6,0.12,23.789
2.6411,2.6411,4.0959,4.926,6,1,16.118095750958314,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1,24.6,0.1,35.02913043478261
2.0521,2.9973,2.0027,3.8137,9,2,15.180326142834849,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,1,0.0,0.11,20.643157894736845
0.0,1.5041,1.5808,3.1726,7,2,14.151983508870947,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1,1,28.8,0.16,25.337142857142855
0.0,0.6904,0.0,0.6904,6,2,13.384729180332174,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1,0,17.0,0.13,15.689565217391303
0.4137,3.2438,0.4137,6.8,5,3,16.08763654656639,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,0,27.4,5.25,14.947619047619046
3.1644,3.1644,2.0027,2.0027,6,1,16.52356082573315,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,1,4.0,4.59,11.69391304347826
